Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,13,30,89,938,750,89,938,750,0,2.896020508,22.05751953,924.7473755,74.54439545,45.25165087,23.19176292,216.0363464,3.4635396,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,14,0,86,924,702,86,924,702,0,3.775140381,21.77559814,924.5603027,75.90766907,48.26175368,23.45854759,217.4598541,3.47801733,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,14,30,83,903,638,83,903,638,1,4.861383057,21.53344116,924.6276855,77.50006104,52.13174318,23.71384811,217.4598541,3.45218277,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,15,0,251,269,399,80,874,560,3,5.951745605,21.29128418,924.6951294,79.12538147,56.68516399,23.96914864,221.1696472,3.426348448,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,15,30,207,268,334,74,833,469,-15,7.143579102,20.86824951,924.8486328,81.12531281,61.77032503,24.1807251,221.1696472,3.346907854,1,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,16,0,68,775,367,68,775,367,0,8.345513916,20.44524536,925.0021973,83.18260956,67.26588339,24.39230156,224.0765381,3.26746726,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,16,30,67,0,67,59,689,259,4,9.830529785,20.03502808,925.3720703,85.64399719,73.07833275,24.48388863,224.0765381,3.170265675,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,17,0,71,173,103,46,552,150,3,11.32775269,19.62481079,925.7418823,88.18423462,79.13673629,24.57547569,220.4774933,3.073064327,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,17,30,27,309,51,27,309,51,1,12.40004883,19.43706665,925.8388672,89.9005127,85.38717994,24.60758018,220.4774933,3.123016357,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,18,0,0,0,0,0,0,0,3,13.47417603,19.24932251,925.9358521,91.64673615,91.79186699,24.63968658,215.8123779,3.172968388,0,,,,,,,,,,,,,,,,,,,,,,,,,
