Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Min efficiency,0.08,Mean efficiency,0.1,max efficiency,0.12,,Solar panel area (m^2),72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,Min Instantaneous Power (W),Mean Instantaneous Power (W),Max Instantaneous Power (W),,,,,,,,,,,,,,,,,,,,,
2015,5,2,3,30,0,0,0,0,0,0,4,10.75960693,17.96578369,934.3577881,89.61333466,121.4478486,13.19268513,60.49364853,2.750393867,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,4,0,0,0,0,0,0,0,3,10.47600708,17.88390503,934.4143677,89.331604,115.385082,13.01042366,56.6486969,2.76540184,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,4,30,0,0,0,0,0,0,3,10.22536621,17.70998535,934.5491943,89.21916199,109.0760329,12.79567814,56.6486969,2.835873365,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,5,0,0,0,0,0,0,0,4,9.966119385,17.53606567,934.68396,89.09477997,102.5818207,12.58093262,55.7718544,2.906344891,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,5,30,0,0,0,0,0,0,4,9.871331787,17.65300903,934.8406372,88.80800629,95.9463846,12.49776268,55.7718544,2.882330179,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,6,0,0,0,0,0,0,0,3,9.776300049,17.76992188,934.9973145,88.52158356,89.19838405,12.41459274,56.19845963,2.858315468,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,6,30,40,406,94,40,406,94,0,9.052697754,18.29342041,935.0339355,86.84888458,82.37104747,12.30711746,56.19845963,3.033699036,0,,2338.56,2923.2,3507.84,,,,,,,,,,,,,,,,,,,,,
2015,5,2,7,0,58,604,210,58,604,210,0,8.327142334,18.81688843,935.0706177,85.20400238,75.47470991,12.19964218,58.28897858,3.209082365,0,,3479.04,4348.8,5218.56,,,,,,,,,,,,,,,,,,,,,
2015,5,2,7,30,71,722,336,71,722,336,0,7.287561035,19.41793213,935.1334229,83.08332062,68.52522682,12.10766411,58.28897858,3.268792629,0,,4158.72,5198.4,6238.08,,,,,,,,,,,,,,,,,,,,,
2015,5,2,8,0,81,799,462,81,799,462,0,6.252770996,20.01897583,935.196228,81.01808929,61.53417999,12.01568508,61.55566406,3.328502893,0,,4602.24,5752.8,6903.36,,,,,,,,,,,,,,,,,,,,,
2015,5,2,8,30,88,852,583,88,852,583,0,5.826013184,20.66106567,935.0285034,79.71165466,54.51116492,11.99755287,61.55566406,3.350906372,0,,4907.52,6134.4,7361.28,,,,,,,,,,,,,,,,,,,,,
2015,5,2,9,0,94,891,697,94,891,697,0,5.377801514,21.30315552,934.8607788,78.40058899,47.46474525,11.97941971,65.07260132,3.373310089,0,,5132.16,6415.2,7698.24,,,,,,,,,,,,,,,,,,,,,
2015,5,2,9,30,99,919,800,99,919,800,0,4.662530518,21.90218506,934.6616821,76.83648682,40.40343507,12.04238605,65.07260132,3.374323368,0,,5293.44,6616.8,7940.16,,,,,,,,,,,,,,,,,,,,,
